Peak_62490	10387870
Peak_79411	10635481
Peak_84479	10635481
Peak_40788	10636008
Peak_174291	106721674
Peak_76333	106721674
Peak_172721	106752584
Peak_47819	106753072
Peak_14811	106879422
Peak_24256	107530336
Peak_247107	107530336
Peak_27481	10866890
Peak_78705	10866890
Peak_28463	109099794
Peak_6272	109099794
Peak_86841	109099794
Peak_165390	109240090
Peak_35626	109240090
Peak_63211	109240090
Peak_20680	109532302
Peak_30141	109532302
Peak_74224	109532302
Peak_85760	109792174
Peak_102258	109807483
Peak_197850	109821157
Peak_75131	109821157
Peak_100184	109823925
Peak_57301	109838857
Peak_116678	109864194
Peak_26180	109872080
Peak_23515	109877301
Peak_111008	109883350
Peak_58468	109883350
Peak_123882	109884167
Peak_228590	109884167
Peak_47153	109931153
Peak_33892	109954218
Peak_100309	110083941
Peak_130472	110083941
Peak_19036	110083941
Peak_48487	110083941
Peak_19608	110120945
Peak_37982	110120945
Peak_15864	110209936
Peak_84541	110209936
Peak_84944	110209936
Peak_37637	110555365
Peak_43583	110556195
Peak_50834	110556195
Peak_114611	111990593
Peak_126909	111990593
Peak_197432	111990593
Peak_36226	111991438
Peak_20098	1122088
Peak_109617	112317200
Peak_194361	112317200
Peak_225485	112318784
Peak_33444	112358842
Peak_39572	112360010
Peak_12467	112390828
Peak_168546	112390828
Peak_32504	112394191
Peak_24101	112716329
Peak_42291	112957489
Peak_42901	112982905
Peak_15410	112997767
Peak_30959	112998739
Peak_79709	112998739
Peak_131892	114081419
Peak_50690	114081419
Peak_67247	114081419
Peak_228213	114345944
Peak_24017	114345944
Peak_8420	114345944
Peak_32457	114353292
Peak_59693	114370012
Peak_41949	115090582
Peak_19686	115099333
Peak_50573	115099333
Peak_144605	115158188
Peak_59277	115190181
Peak_62478	115233513
Peak_42641	115251263
Peak_201922	115363728
Peak_58735	115363728
Peak_60714	115363728
Peak_21325	115365749
Peak_233916	1157380
Peak_24251	1157380
Peak_62286	1157380
Peak_8947	1157380
Peak_102088	115771656
Peak_18933	115771656
Peak_38856	115828152
Peak_70572	115828152
Peak_114951	116151725
Peak_14988	116151725
Peak_167738	116168219
Peak_20519	116168219
Peak_16714	116418239
Peak_43428	116418239
Peak_67905	116853810
Peak_47146	116878065
Peak_48489	116878065
Peak_79455	116878065
Peak_147443	117051479
Peak_85702	117051479
Peak_12942	11731656
Peak_66325	11731656
Peak_24493	117682312
Peak_103552	117686080
Peak_14746	117695823
Peak_44591	117695823
Peak_41685	117780719
Peak_67668	117780719
Peak_90532	117780719
Peak_100185	117815123
Peak_116258	117815123
Peak_114907	117821178
Peak_23082	117821748
Peak_84566	117826851
Peak_18968	117828111
Peak_63915	11880842
Peak_67322	11880842
Peak_22027	11918789
Peak_55995	119327122
Peak_9651	119327122
Peak_33630	119873618
Peak_223436	1208073
Peak_39962	1208073
Peak_43657	12161732
Peak_16142	12518778
Peak_74595	12518778
Peak_78903	12518778
Peak_16044	12539832
Peak_18934	12539832
Peak_90912	12541553
Peak_43456	12548777
Peak_48463	12548777
Peak_61720	12548777
Peak_64392	12556273
Peak_8479	12556273
Peak_43494	12619045
Peak_27113	12619868
Peak_12907	13540804
Peak_67643	13543983
Peak_37551	1362059
Peak_28508	1430253
Peak_33336	1430253
Peak_40715	1430253
Peak_23208	14304333
Peak_38914	14304333
Peak_59235	1433282
Peak_22309	1434331
Peak_85703	14486959
Peak_71541	14517119
Peak_33893	145425092
Peak_52807	145425092
Peak_644	145979290
Peak_263782	145985315
Peak_48767	145985315
Peak_93091	145985823
Peak_19180	145999336
Peak_14447	146007185
Peak_32774	146036920
Peak_46507	147539125
Peak_61335	148334628
Peak_85733	148334628
Peak_11534	148388222
Peak_21312	148388222
Peak_51123	148388222
Peak_33026	150061613
Peak_4021	150213496
Peak_51643	150213496
Peak_23977	150255777
Peak_79056	150255777
Peak_33633	150281363
Peak_58833	1504688
Peak_78587	1504688
Peak_1530	150515109
Peak_230721	150515109
Peak_153154	1505348
Peak_33133	1505348
Peak_49239	150538081
Peak_1565	150560978
Peak_16272	150560978
Peak_9189	150560978
Peak_35700	150567733
Peak_10482	150568116
Peak_148143	150979389
Peak_61250	150979389
Peak_209017	151473236
Peak_41375	151473236
Peak_54979	151473236
Peak_18691	151539593
Peak_39835	151945792
Peak_27461	151972749
Peak_21436	15243191
Peak_28406	152448156
Peak_166981	153490270
Peak_31276	153490270
Peak_59208	153490270
Peak_10350	153506755
Peak_12667	153533150
Peak_53692	153533807
Peak_102256	153568396
Peak_43460	153568396
Peak_16594	153572529
Peak_109750	153697208
Peak_123624	153697208
Peak_45841	153697208
Peak_67559	153697208
Peak_10324	153790119
Peak_61885	153790119
Peak_6891	153790119
Peak_70031	153790119
Peak_26441	153986762
Peak_103919	154352713
Peak_51859	154353026
Peak_57267	154353026
Peak_94051	155062800
Peak_41070	155094019
Peak_114140	155126180
Peak_125730	155126180
Peak_27908	155126180
Peak_24528	155166805
Peak_40761	155166805
Peak_56484	155166805
Peak_73661	155166805
Peak_13195	155192990
Peak_143454	155192990
Peak_98822	155192990
Peak_13681	155194333
Peak_49402	155194333
Peak_46777	155227006
Peak_52245	155227365
Peak_694	155227365
Peak_29443	155648380
Peak_3593	155745332
Peak_64634	155745332
Peak_25004	15603115
Peak_7472	15603115
Peak_79002	15603115
Peak_37668	156140692
Peak_60997	156140692
Peak_98230	156140692
Peak_1460	156456463
Peak_30837	156456463
Peak_4564	156456463
Peak_50285	156456463
Peak_18350	156502840
Peak_45524	156504987
Peak_9441	156504987
Peak_32791	156508432
Peak_7317	156510640
Peak_29957	156608124
Peak_152167	156615095
Peak_64143	156615095
Peak_38589	156616327
Peak_115376	156659983
Peak_14552	156659983
Peak_58848	156664887
Peak_198253	156667439
Peak_48168	156667439
Peak_73736	156677931
Peak_27811	156706674
Peak_19379	156709798
Peak_92956	15683114
Peak_21767	156892141
Peak_46503	15799114
Peak_40397	157992017
Peak_51725	157992017
Peak_40011	15799492
Peak_175451	15800243
Peak_43852	15800243
Peak_171026	158149653
Peak_4865	158149653
Peak_150429	158998564
Peak_58266	158998564
Peak_93898	158998564
Peak_18339	159161056
Peak_20312	159161056
Peak_47165	159989607
Peak_19775	160101038
Peak_71099	160102288
Peak_53350	16012786
Peak_29064	16013269
Peak_28484	161382179
Peak_49255	161382179
Peak_123963	161389633
Peak_3154	161389633
Peak_4026	161389633
Peak_50815	161389633
Peak_18019	16175626
Peak_263756	16175626
Peak_49888	16175626
Peak_66452	16181541
Peak_6920	16181541
Peak_71343	16181541
Peak_195349	161972942
Peak_142948	161973801
Peak_34396	161973801
Peak_153614	162062482
Peak_54984	162062482
Peak_3477	16217030
Peak_39071	16217030
Peak_127499	16244252
Peak_44950	16244252
Peak_20710	162541379
Peak_224935	162541379
Peak_21179	162548167
Peak_179089	162613471
Peak_32571	162613471
Peak_102778	162626201
Peak_225583	162626201
Peak_90932	162631037
Peak_101843	1630991
Peak_33652	1630991
Peak_50846	163104576
Peak_76534	163381609
Peak_67985	163406799
Peak_28576	163436229
Peak_26413	163440048
Peak_109501	163538757
Peak_42979	163538757
Peak_87559	163673836
Peak_11497	164295814
Peak_78951	164295814
Peak_84086	164320914
Peak_59704	164369775
Peak_68690	164928255
Peak_67488	164929045
Peak_11350	164949703
Peak_15735	164949703
Peak_18859	164949703
Peak_44876	164949703
Peak_9857	164949703
Peak_43799	164982897
Peak_131540	16498498
Peak_55412	16498498
Peak_70875	16498498
Peak_9248	16498498
Peak_32704	165063205
Peak_46958	165063205
Peak_47918	165063205
Peak_85831	165073480
Peak_17871	165375998
Peak_35565	165375998
Peak_7694	165375998
Peak_17699	165383137
Peak_22783	16644275
Peak_56978	16644275
Peak_8619	16644275
Peak_30187	16725249
Peak_47131	16725249
Peak_15615	167796954
Peak_44096	168149029
Peak_22905	168320704
Peak_42325	168320704
Peak_87128	168320704
Peak_18511	168342360
Peak_94455	168342360
Peak_114571	168371617
Peak_64129	168391814
Peak_52231	168392138
Peak_19223	168428035
Peak_45979	168469615
Peak_70025	168481704
Peak_42917	168485127
Peak_44414	168488124
Peak_12779	168498181
Peak_62370	168513855
Peak_50168	168609206
Peak_56358	168609206
Peak_59569	168613738
Peak_23239	168636659
Peak_35785	168688663
Peak_38582	168688663
Peak_101785	168690035
Peak_87351	168690035
Peak_93226	168690035
Peak_48932	168767896
Peak_52815	168774197
Peak_153638	168880041
Peak_54985	168880041
Peak_127308	168893260
Peak_26951	168893260
Peak_24789	169511377
Peak_30823	169511377
Peak_27628	170929663
Peak_55509	170929663
Peak_71848	170929663
Peak_43814	171655277
Peak_132916	171674752
Peak_62502	171674752
Peak_206131	172746167
Peak_31035	172746167
Peak_28411	172826063
Peak_43969	172826063
Peak_20331	172933766
Peak_44750	172933766
Peak_19467	173122912
Peak_46787	173122912
Peak_44957	173429522
Peak_20808	173429829
Peak_57886	173431271
Peak_36763	173451981
Peak_71147	174022815
Peak_16070	17502373
Peak_92145	17502373
Peak_83344	175150732
Peak_109321	175200701
Peak_129565	175200701
Peak_145233	175200701
Peak_5586	17531602
Peak_31411	176846867
Peak_20347	177341727
Peak_116343	178057962
Peak_61160	178057962
Peak_100741	1782115
Peak_78655	1782115
Peak_94809	1782115
Peak_10231	178931892
Peak_22987	178931892
Peak_53319	178931892
Peak_19921	178933009
Peak_27707	178933009
Peak_12719	178938632
Peak_7931	178938632
Peak_92610	178938632
Peak_62177	178946038
Peak_42465	178952950
Peak_40437	179017124
Peak_25072	180953889
Peak_29051	180953889
Peak_47578	181094949
Peak_54396	181096261
Peak_26625	181104585
Peak_3629	181104585
Peak_79702	181104585
Peak_43611	181112422
Peak_194948	181134876
Peak_50814	181134876
Peak_17486	181142337
Peak_6129	181152893
Peak_4474	182029316
Peak_7210	182029316
Peak_42205	182143251
Peak_16291	182143888
Peak_19189	182143888
Peak_45852	182206897
Peak_9588	182289923
Peak_48602	182348958
Peak_50431	182351822
Peak_18089	182614776
Peak_28560	182614776
Peak_152540	182616164
Peak_73735	182616164
Peak_224936	183148598
Peak_70252	183148598
Peak_64720	183180319
Peak_71488	183180856
Peak_21569	183598345
Peak_25778	183609271
Peak_31736	184075082
Peak_34208	184075082
Peak_11690	184283937
Peak_40062	184296604
Peak_110742	184330324
Peak_30734	184330324
Peak_173465	184366968
Peak_49253	184366968
Peak_98673	184366968
Peak_25258	184629827
Peak_75290	184629827
Peak_54508	184632805
Peak_62049	184632805
Peak_101756	184663455
Peak_32531	184663455
Peak_79321	184663455
Peak_35972	186626875
Peak_207835	18962188
Peak_36462	18962188
Peak_18056	19010770
Peak_10207	1908433
Peak_207703	1908433
Peak_31010	1908433
Peak_7738	1908433
Peak_123625	191371450
Peak_20500	191371450
Peak_131517	192476725
Peak_92207	192476725
Peak_11555	192485734
Peak_17178	192489767
Peak_76549	192539843
Peak_87077	192592677
Peak_32332	192593211
Peak_109459	192817020
Peak_99769	192817020
Peak_24840	192878139
Peak_36396	192890037
Peak_40685	192890037
Peak_15374	192907602
Peak_151572	192913782
Peak_178614	192913782
Peak_60684	192920488
Peak_32839	192951970
Peak_70631	193111673
Peak_26711	193115661
Peak_87583	193341846
Peak_110103	193408776
Peak_178405	193408776
Peak_39275	193418503
Peak_28334	194069408
Peak_65443	19504960
Peak_76552	19504960
Peak_63709	19529595
Peak_44023	19532516
Peak_104502	19563484
Peak_52819	19563484
Peak_115258	200302178
Peak_115727	200302178
Peak_47432	200302178
Peak_26221	200415978
Peak_89989	200621215
Peak_17121	20110668
Peak_17837	201448015
Peak_94448	201449003
Peak_204629	201450669
Peak_25078	201450669
Peak_17116	201456662
Peak_263844	201456662
Peak_11374	201460992
Peak_12902	201461691
Peak_207959	201461691
Peak_25057	201480507
Peak_71893	201480507
Peak_130705	201481720
Peak_21740	201481720
Peak_227888	201481720
Peak_7915	201481720
Peak_35486	201512100
Peak_199840	201512780
Peak_21485	201512780
Peak_21583	20151955
Peak_226818	20151955
Peak_14362	201530805
Peak_37276	201535083
Peak_57216	201535778
Peak_17231	201538748
Peak_86612	201538748
Peak_124255	201552853
Peak_55916	201562713
Peak_43505	201565362
Peak_39199	201584458
Peak_18222	201593324
Peak_33281	201602924
Peak_207578	20178450
Peak_21579	20178450
Peak_12743	20183746
Peak_152655	20183746
Peak_14198	201895747
Peak_172695	201895747
Peak_263563	201947159
Peak_64815	201947159
Peak_75469	202810516
Peak_7800	202810516
Peak_178299	202861505
Peak_7128	202861505
Peak_83364	202861505
Peak_29230	203274986
Peak_4863	203278287
Peak_50823	203290416
Peak_7495	203290416
Peak_26430	203327120
Peak_33538	203327120
Peak_7449	203327120
Peak_28545	203368906
Peak_42520	203374033
Peak_265124	203379943
Peak_52374	203379943
Peak_100428	203402615
Peak_42986	203405693
Peak_37116	203406603
Peak_11704	203408406
Peak_75638	203408406
Peak_16324	203440817
Peak_92189	203447621
Peak_59574	203448619
Peak_48378	203452023
Peak_226282	203463465
Peak_61216	203463465
Peak_75112	203463465
Peak_8471	203464981
Peak_23214	203465932
Peak_102519	203512848
Peak_16744	203512848
Peak_66888	203514013
Peak_109580	203534010
Peak_251156	203534368
Peak_8373	203534368
Peak_230541	203544373
Peak_63645	203544373
Peak_80951	203544373
Peak_18282	203556030
Peak_35561	203556030
Peak_32485	203557483
Peak_20258	203558371
Peak_51593	203591879
Peak_71755	203591879
Peak_222156	203597538
Peak_60443	203597538
Peak_93084	203597538
Peak_60420	203601130
Peak_73767	203609363
